sku,image_url,error
BED-63061-OLGA-QUEEN-BED-VELVET-PINK-160,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS3100035_6.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63063-OLGA-KING-BED-VELVET-PINK-180X,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS3100034.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63070-DIANA-SINGLE-BED-VELVET-PINK-1,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/7/072BAS3100057.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63073-ANNA-SINGLE-BED-VELVET-PINK-90,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/7/072BAS3100017.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63069-DIANA-SINGLE-BED-VELVET-PINK-9,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/7/072BAS3100058.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63067-ELLIANA-SINGLE-BED-VELVET-PINK,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/7/072BAS3100077.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63078-POLINA-SINGLE-BED-VELVET-GREY-,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/7/072BAS2000092.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63076-POLINA-SINGLE-BED-VELVET-GREY-,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/7/072BAS2000093.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63082-DIANA-QUEEN-BED-VELVET-PINK-16,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS3100055.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63074-ANNA-SINGLE-BED-VELVET-PINK-12,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/7/072BAS3100016_5.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63091-POLINA-TWIN-BED-VELVET-GREY-14,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS2000091_5.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63084-DIANA-KING-BED-VELVET-PINK-180,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS3100054.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63089-ANNA-KING-BED-VELVET-PINK-180X,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS3100013_7.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63088-ANNA-QUEEN-BED-VELVET-PINK-160,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS3100014.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63094-POLINA-KING-BED-VELVET-GREY-18,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS2000089_1.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63099-ELLIANA-KING-BED-VELVET-GREY-1,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS2000069_1.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63097-ELLIANA-QUEEN-BED-VELVET-GREY-,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS2000070_6.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63096-ELLIANA-TWIN-BED-VELVET-GREY-1,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012BAS2000071_6.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63103-SERAPHINE-8-PC-BEDROOM-SET-180,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011OMV4800001_21.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63104-ALPHARDO-5-PCS-BEDROOM-SET-180,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011SFS1100003_13.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63125-FILMORE-DAY-BED-WITH-PULL-OUT-,"https://cdn.panhomestores.com/cdn-cgi/image/width=525px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012KWD8400051_01_3.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63107-MACKENZIE-6-PC-BEDROOM-SET-180,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011ABI4800012_17.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63109-IRMAV-5-PC-BEDROOM-SET-180X200,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011abi4800006.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63115-HOLLIS-5-PC-BEDROOM-SET-180X20,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011abi1100008_1_.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63113-ELIO-6-PC-BEDROOM-SET-180X200-,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/i/m/image_9__2.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63111-EVANTHE-8-PC-BEDROOM-SET-180X2,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011OMV4800002_21.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63126-DELVY-5-PCS-BEDROOM-SET-180X20,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011GET0500009_01_14.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63121-NOOR-6-PC-BEDROOM-SET-180X200-,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011DAF2000111_16.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63118-BESSIE-6-PC-BEDROOM-SET-180X20,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011abi0800004.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63124-EMERSON-6-PC-BEDROOM-SET-180X2,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011ABI4800010_15.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63130-SAO-PAULO-6-PC-BEDROOM-SET-180,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011dji8400001_01.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63135-MARCHASO-6-PC-BEDROOM-SET-180X,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011DCF1000127_1.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63133-MERRILY-6-PC-BEDROOM-SET-180X2,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011DJI1100022_14.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63132-EMOTION-6-PC-BEDROOM-SET-180X2,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011dji2000007.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63140-PLATINUM-ESTATES-5-PCS-BEDROOM,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011TEV2000007_12.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63146-JENNI-6-PC-BEDROOM-SET-180X200,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011DCF1000111_14.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63142-REYLEN-5PCS-BEDROOM-SET-180X20,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011LDC2000004_13.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63144-PALMO-5-PC-BEDROOM-SET-180X200,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011HRB1100049_11.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63147-ABIGAIL-5-PC-BEDROOM-SET-180X2,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011cfr0800048.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63152-INNA-5-PC-BEDROOM-SET-180X200-,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011FKM0800205_01_10.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63153-AIDEEN-5-PC-BEDROOM-SET-WITH-H,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/011FKM0400203_01_16.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63155-ARLIN-4-PIECE-KING-BEDROOM-PAC,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/014bundle0025_01_1.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63159-ARLIN-5-PIECE-KING-BEDROOM-PAC,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/013bundle0019_02_1.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63157-ARLIN-5-PIECE-QUEEN-BEDROOM-PA,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/013bundle0020_02_1.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63160-ARLIN-3-PIECE-TWIN-BEDROOM-PAC,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/013bundle0018_02.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63162-ARLIN-4-PIECE-TWIN-BEDROOM-PAC,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/013bundle0017_02_1_1.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63168-ALMADA-3-PIECE-QUEEN-BEDROOM-P,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/013bundle0014_02.jpg","Validation error: {""detail"":""Category mismatch: Expected 'bed' but detected 'art-canvas'. This image may contain the wrong product type or category. Detection confidence: 0.274""}"
BED-63166-ARLIN-3-PIECE-QUEEN-BEDROOM-PA,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/013bundle0015.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63748-FUSION-BED-180X200CM-WITH-USB-,"https://cdn.panhomestores.com/cdn-cgi/image/width=299px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/1/012GDB0800075_9.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
BED-63238-FAIRCHILD-KIDS-CAR-BED-90X190-,"https://cdn.panhomestores.com/cdn-cgi/image/width=525px,quality=60,%20format=auto,%20dpr=1/media/catalog/product/0/5/051MGV5800032_8.jpg","Client error '404 Not Found' for url 'http://localhost:8000/api/v1/catalog/upsert'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
